Call ID,Timestamp,Customer ID,Agent ID,Call Duration,Call Reason,Customer Transcript
089e6a26-78b3-46ab-b016-4505d7845b1c,2026-09-06 04:06:30,CUST_20081,AGT_1009,1050,Account Management,"Hello, I would like to add an authorized secondary user to my account."
a7c1cca9-57ab-4cb6-a854-8e9a342fdd11,2026-09-02 15:48:38,CUST_20096,AGT_1008,849,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
2a8ec766-e3be-485d-92e8-99dd3604edf7,2026-09-14 05:03:33,CUST_20051,AGT_1018,1162,Account Management,I need to change the primary email address and phone number associated with my profile.
0a0b582b-32a6-4401-921e-81cb8401617b,2026-09-09 05:57:16,CUST_20181,AGT_1006,942,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
a3b5b972-7ddf-43ea-812d-9f757a0912a5,2026-09-06 16:48:37,CUST_20172,AGT_1015,330,Account Management,I need to change the primary email address and phone number associated with my profile.
0e08ef07-d7b3-4c27-95fd-7040f30a31f8,2026-08-30 02:31:16,CUST_20168,AGT_1004,911,Account Management,"Hello, I would like to add an authorized secondary user to my account."
72a0e162-2e1f-4691-b3fa-519ae0af018c,2026-09-08 15:19:35,CUST_20153,AGT_1015,865,Cancellation Request,I'm calling to cancel my subscription effective at the end of this billing cycle.
123d41dc-bae6-4bb6-b12e-a8f4e3e61412,2026-09-13 05:31:06,CUST_20009,AGT_1011,1144,Product Inquiry,I am interested in upgrading my hardware package. What options do I have?
b4d70ef7-338b-46d3-8d60-14251fba75ca,2026-08-23 03:33:01,CUST_20196,AGT_1007,772,Product Inquiry,I want to know the difference between the standard and enterprise service tiers.
1cb1654a-c8fe-4309-9a4d-4218210f6be3,2026-09-14 04:19:30,CUST_20165,AGT_1021,863,Technical Support,My internet router keeps blinking red and resetting every ten minutes.
98e1dc52-b2d6-4231-9fbf-9942f19f875f,2026-08-22 23:33:36,CUST_20002,AGT_1003,574,Account Management,Can you help me reset my security questions and multi-factor authentication?
3e9e9adc-943a-415f-bb72-1873bc0316b2,2026-09-08 11:29:43,CUST_20095,AGT_1012,993,Technical Support,I'm unable to log into the mobile app; it keeps returning an unexpected error code.
1ef26ee7-e2a4-47d6-a3c9-e85282a33c4d,2026-09-03 14:02:31,CUST_20006,AGT_1015,259,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
f644983d-0f4c-4098-a63f-08c639c67e48,2026-08-22 00:09:14,CUST_20029,AGT_1023,335,Account Management,Can you help me reset my security questions and multi-factor authentication?
90e32a58-4995-42b2-b238-a603af4909b9,2026-09-03 11:49:38,CUST_20116,AGT_1006,1112,Account Management,I recently moved and need to update my billing and service address.
c060b9f4-4ea6-4928-ad28-ccf2f67ebc33,2026-09-09 22:53:43,CUST_20024,AGT_1014,971,Cancellation Request,I am switching to another provider and need to initiate account closure.
a1e99373-c83c-4de6-b76f-d76099b2b52d,2026-09-01 09:57:31,CUST_20011,AGT_1022,280,Account Management,I need to change the primary email address and phone number associated with my profile.
20f25f2c-5030-4218-923f-5622977d8cdb,2026-08-23 03:32:33,CUST_20173,AGT_1005,544,Billing Inquiry,"Good morning, I was charged twice for the same transaction last Tuesday."
b633a677-1656-4ba0-83d7-11c343200328,2026-09-13 15:08:52,CUST_20040,AGT_1010,1191,Product Inquiry,Are there any ongoing promotions or bundle discounts available for existing customers?
08ae0e6b-95da-4e45-bcf4-098eeceb564d,2026-08-29 02:15:25,CUST_20103,AGT_1020,422,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
4b33e57b-0693-44f1-bf07-02fe525a81b4,2026-09-06 01:00:45,CUST_20007,AGT_1023,449,Technical Support,I cannot connect to the VPN network from my remote setup today.
88912aa2-66bc-45c1-b28c-dab02bbbffeb,2026-09-05 17:09:08,CUST_20001,AGT_1022,484,Cancellation Request,Please cancel my policy and let me know if any early termination fees apply.
